family,pool_version,instance,log,threads,mipgap,timelimit,status,time,work,final_gap_pct,t_gap1,integer_vars,t_gap01
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000194,hist_banco_base/sgtm/part_093_of_100/logs/v1_sgtm_000194_base.log,1,0.001,3600.0,OPTIMAL,14.86,14.26,0.0,14.86,1440,14.86
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000294,hist_banco_base/sgtm/part_093_of_100/logs/v1_sgtm_000294_base.log,1,0.001,3600.0,OPTIMAL,16.81,19.2,0.0991,15.0,1440,16.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000394,hist_banco_base/sgtm/part_093_of_100/logs/v1_sgtm_000394_base.log,1,0.001,3600.0,OPTIMAL,11.85,12.57,0.0028,11.0,1440,11.85
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000494,hist_banco_base/sgtm/part_093_of_100/logs/v1_sgtm_000494_base.log,1,0.001,3600.0,OPTIMAL,11.16,11.28,0.0939,11.16,1440,11.16
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000095,hist_banco_base/sgtm/part_094_of_100/logs/v1_sgtm_000095_base.log,1,0.001,3600.0,OPTIMAL,0.26,0.26,0.0,0.0,1440,0.26
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000195,hist_banco_base/sgtm/part_094_of_100/logs/v1_sgtm_000195_base.log,1,0.001,3600.0,OPTIMAL,48.79,48.98,0.0874,47.0,1440,48.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000295,hist_banco_base/sgtm/part_094_of_100/logs/v1_sgtm_000295_base.log,1,0.001,3600.0,OPTIMAL,0.31,0.33,0.0,0.0,1440,0.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000395,hist_banco_base/sgtm/part_094_of_100/logs/v1_sgtm_000395_base.log,1,0.001,3600.0,OPTIMAL,0.37,0.37,0.0329,0.0,1440,0.37
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000495,hist_banco_base/sgtm/part_094_of_100/logs/v1_sgtm_000495_base.log,1,0.001,3600.0,OPTIMAL,13.81,13.62,0.0,13.81,1440,13.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000096,hist_banco_base/sgtm/part_095_of_100/logs/v1_sgtm_000096_base.log,1,0.001,3600.0,OPTIMAL,0.43,0.55,0.0,0.0,1440,0.43
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000196,hist_banco_base/sgtm/part_095_of_100/logs/v1_sgtm_000196_base.log,1,0.001,3600.0,OPTIMAL,281.17,261.07,0.0664,25.0,1440,281.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000296,hist_banco_base/sgtm/part_095_of_100/logs/v1_sgtm_000296_base.log,1,0.001,3600.0,OPTIMAL,66.44,70.39,0.0529,65.0,1440,66.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000396,hist_banco_base/sgtm/part_095_of_100/logs/v1_sgtm_000396_base.log,1,0.001,3600.0,OPTIMAL,0.42,0.4,0.0,0.0,1440,0.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000496,hist_banco_base/sgtm/part_095_of_100/logs/v1_sgtm_000496_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,3074.76,0.2522,105.0,1440,inf
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000097,hist_banco_base/sgtm/part_096_of_100/logs/v1_sgtm_000097_base.log,1,0.001,3600.0,OPTIMAL,11.79,12.79,0.0525,11.79,1440,11.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000197,hist_banco_base/sgtm/part_096_of_100/logs/v1_sgtm_000197_base.log,1,0.001,3600.0,OPTIMAL,1.12,1.02,0.0986,1.0,1440,1.12
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000297,hist_banco_base/sgtm/part_096_of_100/logs/v1_sgtm_000297_base.log,1,0.001,3600.0,OPTIMAL,0.16,0.13,0.0,0.16,1440,0.16
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000397,hist_banco_base/sgtm/part_096_of_100/logs/v1_sgtm_000397_base.log,1,0.001,3600.0,OPTIMAL,0.37,0.47,0.0,0.0,1440,0.37
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000497,hist_banco_base/sgtm/part_096_of_100/logs/v1_sgtm_000497_base.log,1,0.001,3600.0,OPTIMAL,3.83,4.31,0.092,2.0,1440,3.83
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000098,hist_banco_base/sgtm/part_097_of_100/logs/v1_sgtm_000098_base.log,1,0.001,3600.0,OPTIMAL,17.56,18.01,0.0908,17.0,1440,17.56
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000198,hist_banco_base/sgtm/part_097_of_100/logs/v1_sgtm_000198_base.log,1,0.001,3600.0,OPTIMAL,1.18,1.1,0.0988,1.0,1440,1.18
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000298,hist_banco_base/sgtm/part_097_of_100/logs/v1_sgtm_000298_base.log,1,0.001,3600.0,OPTIMAL,1.09,0.95,0.0937,1.0,1440,1.09
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000398,hist_banco_base/sgtm/part_097_of_100/logs/v1_sgtm_000398_base.log,1,0.001,3600.0,OPTIMAL,11.95,13.35,0.0867,11.95,1440,11.95
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000498,hist_banco_base/sgtm/part_097_of_100/logs/v1_sgtm_000498_base.log,1,0.001,3600.0,OPTIMAL,14.84,17.36,0.0,14.84,1440,14.84
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000099,hist_banco_base/sgtm/part_098_of_100/logs/v1_sgtm_000099_base.log,1,0.001,3600.0,OPTIMAL,9.74,10.23,0.0974,9.74,1440,9.74
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000199,hist_banco_base/sgtm/part_098_of_100/logs/v1_sgtm_000199_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.47,0.0,0.0,1440,0.41
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000299,hist_banco_base/sgtm/part_098_of_100/logs/v1_sgtm_000299_base.log,1,0.001,3600.0,OPTIMAL,36.59,37.92,0.0567,36.59,1440,36.59
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000399,hist_banco_base/sgtm/part_098_of_100/logs/v1_sgtm_000399_base.log,1,0.001,3600.0,OPTIMAL,0.44,0.52,0.0,0.0,1440,0.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000499,hist_banco_base/sgtm/part_098_of_100/logs/v1_sgtm_000499_base.log,1,0.001,3600.0,OPTIMAL,151.39,168.89,0.0998,140.0,1440,151.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000100,hist_banco_base/sgtm/part_099_of_100/logs/v1_sgtm_000100_base.log,1,0.001,3600.0,OPTIMAL,0.47,0.43,0.0998,0.0,1440,0.47
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000200,hist_banco_base/sgtm/part_099_of_100/logs/v1_sgtm_000200_base.log,1,0.001,3600.0,OPTIMAL,10.3,11.86,0.0371,10.3,1440,10.3
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000300,hist_banco_base/sgtm/part_099_of_100/logs/v1_sgtm_000300_base.log,1,0.001,3600.0,OPTIMAL,66.42,68.71,0.0656,66.0,1440,66.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000400,hist_banco_base/sgtm/part_099_of_100/logs/v1_sgtm_000400_base.log,1,0.001,3600.0,OPTIMAL,17.61,19.2,0.0,17.61,1440,17.61
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000500,hist_banco_base/sgtm/part_099_of_100/logs/v1_sgtm_000500_base.log,1,0.001,3600.0,OPTIMAL,0.17,0.17,0.0,0.0,1440,0.17
SG-Ter-Mer,corrected pool,v1_sgtm_000001,hist_sgtm_fixed/part_000_of_500/logs/v1_sgtm_000001_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.29,0.0,0.0,1440,0.29
SG-Ter-Mer,corrected pool,v1_sgtm_000002,hist_sgtm_fixed/part_001_of_500/logs/v1_sgtm_000002_base.log,1,0.001,3600.0,OPTIMAL,0.43,0.41,0.017,0.0,1440,0.43
SG-Ter-Mer,corrected pool,v1_sgtm_000003,hist_sgtm_fixed/part_002_of_500/logs/v1_sgtm_000003_base.log,1,0.001,3600.0,OPTIMAL,13.29,10.91,0.0351,5.0,1440,13.29
SG-Ter-Mer,corrected pool,v1_sgtm_000004,hist_sgtm_fixed/part_003_of_500/logs/v1_sgtm_000004_base.log,1,0.001,3600.0,OPTIMAL,3.3,2.51,0.0967,2.0,1440,3.3
SG-Ter-Mer,corrected pool,v1_sgtm_000005,hist_sgtm_fixed/part_004_of_500/logs/v1_sgtm_000005_base.log,1,0.001,3600.0,OPTIMAL,8.51,7.08,0.0989,6.0,1440,8.51
SG-Ter-Mer,corrected pool,v1_sgtm_000006,hist_sgtm_fixed/part_005_of_500/logs/v1_sgtm_000006_base.log,1,0.001,3600.0,OPTIMAL,0.5,0.57,0.0,0.0,1440,0.5
SG-Ter-Mer,corrected pool,v1_sgtm_000007,hist_sgtm_fixed/part_006_of_500/logs/v1_sgtm_000007_base.log,1,0.001,3600.0,OPTIMAL,12.11,10.09,0.0422,12.11,1440,12.11
SG-Ter-Mer,corrected pool,v1_sgtm_000008,hist_sgtm_fixed/part_007_of_500/logs/v1_sgtm_000008_base.log,1,0.001,3600.0,OPTIMAL,14.59,12.61,0.0867,14.59,1440,14.59
SG-Ter-Mer,corrected pool,v1_sgtm_000009,hist_sgtm_fixed/part_008_of_500/logs/v1_sgtm_000009_base.log,1,0.001,3600.0,OPTIMAL,7.84,6.08,0.0982,2.0,1440,7.84
SG-Ter-Mer,corrected pool,v1_sgtm_000010,hist_sgtm_fixed/part_009_of_500/logs/v1_sgtm_000010_base.log,1,0.001,3600.0,OPTIMAL,8.99,7.2,0.1,5.0,1440,8.99
SG-Ter-Mer,corrected pool,v1_sgtm_000011,hist_sgtm_fixed/part_010_of_500/logs/v1_sgtm_000011_base.log,1,0.001,3600.0,OPTIMAL,12.87,11.78,0.0771,12.87,1440,12.87
SG-Ter-Mer,corrected pool,v1_sgtm_000012,hist_sgtm_fixed/part_011_of_500/logs/v1_sgtm_000012_base.log,1,0.001,3600.0,OPTIMAL,0.18,0.13,0.0,0.18,1440,0.18
SG-Ter-Mer,corrected pool,v1_sgtm_000013,hist_sgtm_fixed/part_012_of_500/logs/v1_sgtm_000013_base.log,1,0.001,3600.0,OPTIMAL,13.54,11.5,0.0842,13.54,1440,13.54
SG-Ter-Mer,corrected pool,v1_sgtm_000014,hist_sgtm_fixed/part_013_of_500/logs/v1_sgtm_000014_base.log,1,0.001,3600.0,OPTIMAL,18.09,14.28,0.0396,18.09,1440,18.09
SG-Ter-Mer,corrected pool,v1_sgtm_000015,hist_sgtm_fixed/part_014_of_500/logs/v1_sgtm_000015_base.log,1,0.001,3600.0,OPTIMAL,0.72,0.63,0.0716,0.0,1440,0.72
SG-Ter-Mer,corrected pool,v1_sgtm_000016,hist_sgtm_fixed/part_015_of_500/logs/v1_sgtm_000016_base.log,1,0.001,3600.0,OPTIMAL,2.08,1.44,0.0852,0.0,1440,2.08
SG-Ter-Mer,corrected pool,v1_sgtm_000017,hist_sgtm_fixed/part_016_of_500/logs/v1_sgtm_000017_base.log,1,0.001,3600.0,OPTIMAL,0.6,0.58,0.0,0.0,1440,0.6
SG-Ter-Mer,corrected pool,v1_sgtm_000018,hist_sgtm_fixed/part_017_of_500/logs/v1_sgtm_000018_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.35,0.0,0.0,1440,0.41
SG-Ter-Mer,corrected pool,v1_sgtm_000019,hist_sgtm_fixed/part_018_of_500/logs/v1_sgtm_000019_base.log,1,0.001,3600.0,OPTIMAL,41.74,32.42,0.0,41.74,1440,41.74
SG-Ter-Mer,corrected pool,v1_sgtm_000020,hist_sgtm_fixed/part_019_of_500/logs/v1_sgtm_000020_base.log,1,0.001,3600.0,OPTIMAL,101.24,76.24,0.0999,30.0,1440,101.24
SG-Ter-Mer,corrected pool,v1_sgtm_000021,hist_sgtm_fixed/part_020_of_500/logs/v1_sgtm_000021_base.log,1,0.001,3600.0,OPTIMAL,29.5,22.93,0.0497,29.5,1440,29.5
SG-Ter-Mer,corrected pool,v1_sgtm_000022,hist_sgtm_fixed/part_021_of_500/logs/v1_sgtm_000022_base.log,1,0.001,3600.0,OPTIMAL,26.33,20.9,0.0,26.33,1440,26.33
SG-Ter-Mer,corrected pool,v1_sgtm_000023,hist_sgtm_fixed/part_022_of_500/logs/v1_sgtm_000023_base.log,1,0.001,3600.0,OPTIMAL,0.64,0.59,0.0,0.0,1440,0.64
SG-Ter-Mer,corrected pool,v1_sgtm_000024,hist_sgtm_fixed/part_023_of_500/logs/v1_sgtm_000024_base.log,1,0.001,3600.0,OPTIMAL,10.55,7.9,0.0941,4.0,1440,10.55
SG-Ter-Mer,corrected pool,v1_sgtm_000025,hist_sgtm_fixed/part_024_of_500/logs/v1_sgtm_000025_base.log,1,0.001,3600.0,OPTIMAL,53.33,46.79,0.0981,25.0,1440,53.33
SG-Ter-Mer,corrected pool,v1_sgtm_000026,hist_sgtm_fixed/part_025_of_500/logs/v1_sgtm_000026_base.log,1,0.001,3600.0,OPTIMAL,25.57,20.65,0.0722,21.0,1440,25.57
SG-Ter-Mer,corrected pool,v1_sgtm_000027,hist_sgtm_fixed/part_026_of_500/logs/v1_sgtm_000027_base.log,1,0.001,3600.0,OPTIMAL,1447.25,1141.8,0.1,1160.0,1440,1447.25
SG-Ter-Mer,corrected pool,v1_sgtm_000028,hist_sgtm_fixed/part_027_of_500/logs/v1_sgtm_000028_base.log,1,0.001,3600.0,OPTIMAL,4.46,3.92,0.0984,3.0,1440,4.46
SG-Ter-Mer,corrected pool,v1_sgtm_000029,hist_sgtm_fixed/part_028_of_500/logs/v1_sgtm_000029_base.log,1,0.001,3600.0,OPTIMAL,23.46,18.8,0.0699,23.46,1440,23.46
SG-Ter-Mer,corrected pool,v1_sgtm_000030,hist_sgtm_fixed/part_029_of_500/logs/v1_sgtm_000030_base.log,1,0.001,3600.0,OPTIMAL,0.85,0.54,0.0,0.0,1440,0.85
SG-Ter-Mer,corrected pool,v1_sgtm_000031,hist_sgtm_fixed/part_030_of_500/logs/v1_sgtm_000031_base.log,1,0.001,3600.0,OPTIMAL,95.04,84.91,0.0989,60.0,1440,95.04
SG-Ter-Mer,corrected pool,v1_sgtm_000032,hist_sgtm_fixed/part_031_of_500/logs/v1_sgtm_000032_base.log,1,0.001,3600.0,OPTIMAL,142.57,105.73,0.0992,120.0,1440,142.57
SG-Ter-Mer,corrected pool,v1_sgtm_000033,hist_sgtm_fixed/part_032_of_500/logs/v1_sgtm_000033_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.38,0.0,0.0,1440,0.41
SG-Ter-Mer,corrected pool,v1_sgtm_000034,hist_sgtm_fixed/part_033_of_500/logs/v1_sgtm_000034_base.log,1,0.001,3600.0,OPTIMAL,144.5,115.71,0.0997,35.0,1440,144.5
SG-Ter-Mer,corrected pool,v1_sgtm_000035,hist_sgtm_fixed/part_034_of_500/logs/v1_sgtm_000035_base.log,1,0.001,3600.0,OPTIMAL,4.0,3.39,0.0705,3.0,1440,4.0
SG-Ter-Mer,corrected pool,v1_sgtm_000036,hist_sgtm_fixed/part_035_of_500/logs/v1_sgtm_000036_base.log,1,0.001,3600.0,OPTIMAL,3.66,2.66,0.0825,2.0,1440,3.66
SG-Ter-Mer,corrected pool,v1_sgtm_000037,hist_sgtm_fixed/part_036_of_500/logs/v1_sgtm_000037_base.log,1,0.001,3600.0,OPTIMAL,52.07,44.99,0.0979,50.0,1440,52.07
SG-Ter-Mer,corrected pool,v1_sgtm_000038,hist_sgtm_fixed/part_037_of_500/logs/v1_sgtm_000038_base.log,1,0.001,3600.0,OPTIMAL,44.43,38.1,0.0907,40.0,1440,44.43
SG-Ter-Mer,corrected pool,v1_sgtm_000039,hist_sgtm_fixed/part_038_of_500/logs/v1_sgtm_000039_base.log,1,0.001,3600.0,OPTIMAL,1.09,0.72,0.0,1.0,1440,1.09
SG-Ter-Mer,corrected pool,v1_sgtm_000040,hist_sgtm_fixed/part_039_of_500/logs/v1_sgtm_000040_base.log,1,0.001,3600.0,OPTIMAL,2.4,1.82,0.0,2.0,1440,2.4
SG-Ter-Mer,corrected pool,v1_sgtm_000041,hist_sgtm_fixed/part_040_of_500/logs/v1_sgtm_000041_base.log,1,0.001,3600.0,OPTIMAL,15.64,13.6,0.0821,15.64,1440,15.64
SG-Ter-Mer,corrected pool,v1_sgtm_000042,hist_sgtm_fixed/part_041_of_500/logs/v1_sgtm_000042_base.log,1,0.001,3600.0,OPTIMAL,25.47,23.15,0.0,25.47,1440,25.47
SG-Ter-Mer,corrected pool,v1_sgtm_000043,hist_sgtm_fixed/part_042_of_500/logs/v1_sgtm_000043_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,2819.9,1.6657,inf,1440,inf
SG-Ter-Mer,corrected pool,v1_sgtm_000044,hist_sgtm_fixed/part_043_of_500/logs/v1_sgtm_000044_base.log,1,0.001,3600.0,OPTIMAL,0.72,0.61,0.0,0.0,1440,0.72
SG-Ter-Mer,corrected pool,v1_sgtm_000045,hist_sgtm_fixed/part_044_of_500/logs/v1_sgtm_000045_base.log,1,0.001,3600.0,OPTIMAL,0.57,0.56,0.0,0.0,1440,0.57
SG-Ter-Mer,corrected pool,v1_sgtm_000046,hist_sgtm_fixed/part_045_of_500/logs/v1_sgtm_000046_base.log,1,0.001,3600.0,OPTIMAL,2.66,1.96,0.081,2.0,1440,2.66
SG-Ter-Mer,corrected pool,v1_sgtm_000047,hist_sgtm_fixed/part_046_of_500/logs/v1_sgtm_000047_base.log,1,0.001,3600.0,OPTIMAL,1.98,1.42,0.0983,0.0,1440,1.98
SG-Ter-Mer,corrected pool,v1_sgtm_000048,hist_sgtm_fixed/part_047_of_500/logs/v1_sgtm_000048_base.log,1,0.001,3600.0,OPTIMAL,0.38,0.34,0.0,0.0,1440,0.38
SG-Ter-Mer,corrected pool,v1_sgtm_000049,hist_sgtm_fixed/part_048_of_500/logs/v1_sgtm_000049_base.log,1,0.001,3600.0,OPTIMAL,69.08,56.13,0.1,40.0,1440,69.08
SG-Ter-Mer,corrected pool,v1_sgtm_000050,hist_sgtm_fixed/part_049_of_500/logs/v1_sgtm_000050_base.log,1,0.001,3600.0,OPTIMAL,1.52,1.08,0.0,1.0,1440,1.52
SG-Ter-Mer,corrected pool,v1_sgtm_000051,hist_sgtm_fixed/part_050_of_500/logs/v1_sgtm_000051_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.21,0.0302,0.0,1440,0.27
SG-Ter-Mer,corrected pool,v1_sgtm_000052,hist_sgtm_fixed/part_051_of_500/logs/v1_sgtm_000052_base.log,1,0.001,3600.0,OPTIMAL,20.32,16.79,0.099,20.0,1440,20.32
SG-Ter-Mer,corrected pool,v1_sgtm_000053,hist_sgtm_fixed/part_052_of_500/logs/v1_sgtm_000053_base.log,1,0.001,3600.0,OPTIMAL,13.77,11.26,0.0,13.77,1440,13.77
SG-Ter-Mer,corrected pool,v1_sgtm_000054,hist_sgtm_fixed/part_053_of_500/logs/v1_sgtm_000054_base.log,1,0.001,3600.0,OPTIMAL,34.0,29.31,0.0993,18.0,1440,34.0
SG-Ter-Mer,corrected pool,v1_sgtm_000055,hist_sgtm_fixed/part_054_of_500/logs/v1_sgtm_000055_base.log,1,0.001,3600.0,OPTIMAL,1.0,0.67,0.0,0.0,1440,1.0
SG-Ter-Mer,corrected pool,v1_sgtm_000056,hist_sgtm_fixed/part_055_of_500/logs/v1_sgtm_000056_base.log,1,0.001,3600.0,OPTIMAL,0.5,0.62,0.0,0.0,1440,0.5
SG-Ter-Mer,corrected pool,v1_sgtm_000057,hist_sgtm_fixed/part_056_of_500/logs/v1_sgtm_000057_base.log,1,0.001,3600.0,OPTIMAL,22.05,22.21,0.0365,21.0,1440,22.05
SG-Ter-Mer,corrected pool,v1_sgtm_000058,hist_sgtm_fixed/part_057_of_500/logs/v1_sgtm_000058_base.log,1,0.001,3600.0,OPTIMAL,250.43,227.65,0.1,65.0,1440,250.43
SG-Ter-Mer,corrected pool,v1_sgtm_000059,hist_sgtm_fixed/part_058_of_500/logs/v1_sgtm_000059_base.log,1,0.001,3600.0,OPTIMAL,0.75,0.59,0.0,0.0,1440,0.75
SG-Ter-Mer,corrected pool,v1_sgtm_000060,hist_sgtm_fixed/part_059_of_500/logs/v1_sgtm_000060_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.35,0.0,0.0,1440,0.41
SG-Ter-Mer,corrected pool,v1_sgtm_000061,hist_sgtm_fixed/part_060_of_500/logs/v1_sgtm_000061_base.log,1,0.001,3600.0,OPTIMAL,0.37,0.36,0.0,0.0,1440,0.37
SG-Ter-Mer,corrected pool,v1_sgtm_000062,hist_sgtm_fixed/part_061_of_500/logs/v1_sgtm_000062_base.log,1,0.001,3600.0,OPTIMAL,0.23,0.21,0.0,0.0,1440,0.23
SG-Ter-Mer,corrected pool,v1_sgtm_000063,hist_sgtm_fixed/part_062_of_500/logs/v1_sgtm_000063_base.log,1,0.001,3600.0,OPTIMAL,0.86,0.56,0.0135,0.0,1440,0.86
SG-Ter-Mer,corrected pool,v1_sgtm_000064,hist_sgtm_fixed/part_063_of_500/logs/v1_sgtm_000064_base.log,1,0.001,3600.0,OPTIMAL,14.25,14.35,0.0047,14.25,1440,14.25
SG-Ter-Mer,corrected pool,v1_sgtm_000065,hist_sgtm_fixed/part_064_of_500/logs/v1_sgtm_000065_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,3071.06,0.3747,1845.0,1440,inf
SG-Ter-Mer,corrected pool,v1_sgtm_000066,hist_sgtm_fixed/part_065_of_500/logs/v1_sgtm_000066_base.log,1,0.001,3600.0,OPTIMAL,10.15,8.17,0.0951,10.0,1440,10.15
SG-Ter-Mer,corrected pool,v1_sgtm_000067,hist_sgtm_fixed/part_066_of_500/logs/v1_sgtm_000067_base.log,1,0.001,3600.0,OPTIMAL,964.76,724.98,0.1,280.0,1440,964.76
SG-Ter-Mer,corrected pool,v1_sgtm_000068,hist_sgtm_fixed/part_067_of_500/logs/v1_sgtm_000068_base.log,1,0.001,3600.0,OPTIMAL,503.09,383.27,0.1,130.0,1440,503.09
SG-Ter-Mer,corrected pool,v1_sgtm_000069,hist_sgtm_fixed/part_068_of_500/logs/v1_sgtm_000069_base.log,1,0.001,3600.0,OPTIMAL,19.09,16.11,0.0945,19.09,1440,19.09
SG-Ter-Mer,corrected pool,v1_sgtm_000070,hist_sgtm_fixed/part_069_of_500/logs/v1_sgtm_000070_base.log,1,0.001,3600.0,OPTIMAL,18.93,14.87,0.0962,18.0,1440,18.93
SG-Ter-Mer,corrected pool,v1_sgtm_000071,hist_sgtm_fixed/part_070_of_500/logs/v1_sgtm_000071_base.log,1,0.001,3600.0,OPTIMAL,47.75,38.46,0.0859,47.75,1440,47.75
SG-Ter-Mer,corrected pool,v1_sgtm_000072,hist_sgtm_fixed/part_071_of_500/logs/v1_sgtm_000072_base.log,1,0.001,3600.0,OPTIMAL,1.3,1.12,0.0717,1.0,1440,1.3
SG-Ter-Mer,corrected pool,v1_sgtm_000073,hist_sgtm_fixed/part_072_of_500/logs/v1_sgtm_000073_base.log,1,0.001,3600.0,OPTIMAL,31.84,30.69,0.0,31.84,1440,31.84
SG-Ter-Mer,corrected pool,v1_sgtm_000074,hist_sgtm_fixed/part_073_of_500/logs/v1_sgtm_000074_base.log,1,0.001,3600.0,OPTIMAL,0.64,0.73,0.0,0.0,1440,0.64
SG-Ter-Mer,corrected pool,v1_sgtm_000075,hist_sgtm_fixed/part_074_of_500/logs/v1_sgtm_000075_base.log,1,0.001,3600.0,OPTIMAL,174.33,154.77,0.0936,165.0,1440,174.33
SG-Ter-Mer,corrected pool,v1_sgtm_000076,hist_sgtm_fixed/part_075_of_500/logs/v1_sgtm_000076_base.log,1,0.001,3600.0,OPTIMAL,56.02,43.63,0.0996,47.0,1440,56.02
SG-Ter-Mer,corrected pool,v1_sgtm_000077,hist_sgtm_fixed/part_076_of_500/logs/v1_sgtm_000077_base.log,1,0.001,3600.0,OPTIMAL,42.51,41.1,0.1,41.0,1440,42.51
SG-Ter-Mer,corrected pool,v1_sgtm_000078,hist_sgtm_fixed/part_077_of_500/logs/v1_sgtm_000078_base.log,1,0.001,3600.0,OPTIMAL,14.31,13.93,0.0399,14.31,1440,14.31
SG-Ter-Mer,corrected pool,v1_sgtm_000079,hist_sgtm_fixed/part_078_of_500/logs/v1_sgtm_000079_base.log,1,0.001,3600.0,OPTIMAL,21.81,16.67,0.0,21.0,1440,21.81
SG-Ter-Mer,corrected pool,v1_sgtm_000080,hist_sgtm_fixed/part_079_of_500/logs/v1_sgtm_000080_base.log,1,0.001,3600.0,OPTIMAL,33.98,31.66,0.0521,20.0,1440,33.98
SG-Ter-Mer,corrected pool,v1_sgtm_000081,hist_sgtm_fixed/part_080_of_500/logs/v1_sgtm_000081_base.log,1,0.001,3600.0,OPTIMAL,1.48,1.27,0.0,1.0,1440,1.48
SG-Ter-Mer,corrected pool,v1_sgtm_000082,hist_sgtm_fixed/part_081_of_500/logs/v1_sgtm_000082_base.log,1,0.001,3600.0,OPTIMAL,0.3,0.3,0.0,0.0,1440,0.3
SG-Ter-Mer,corrected pool,v1_sgtm_000083,hist_sgtm_fixed/part_082_of_500/logs/v1_sgtm_000083_base.log,1,0.001,3600.0,OPTIMAL,78.29,67.88,0.0882,78.29,1440,78.29
SG-Ter-Mer,corrected pool,v1_sgtm_000084,hist_sgtm_fixed/part_083_of_500/logs/v1_sgtm_000084_base.log,1,0.001,3600.0,OPTIMAL,17.44,15.87,0.0918,14.0,1440,17.44
SG-Ter-Mer,corrected pool,v1_sgtm_000085,hist_sgtm_fixed/part_084_of_500/logs/v1_sgtm_000085_base.log,1,0.001,3600.0,OPTIMAL,0.55,0.45,0.0,0.0,1440,0.55
SG-Ter-Mer,corrected pool,v1_sgtm_000086,hist_sgtm_fixed/part_085_of_500/logs/v1_sgtm_000086_base.log,1,0.001,3600.0,OPTIMAL,0.36,0.39,0.0198,0.0,1440,0.36
SG-Ter-Mer,corrected pool,v1_sgtm_000087,hist_sgtm_fixed/part_086_of_500/logs/v1_sgtm_000087_base.log,1,0.001,3600.0,OPTIMAL,46.64,35.44,0.0953,46.0,1440,46.64
SG-Ter-Mer,corrected pool,v1_sgtm_000088,hist_sgtm_fixed/part_087_of_500/logs/v1_sgtm_000088_base.log,1,0.001,3600.0,OPTIMAL,0.63,0.58,0.0,0.0,1440,0.63
SG-Ter-Mer,corrected pool,v1_sgtm_000089,hist_sgtm_fixed/part_088_of_500/logs/v1_sgtm_000089_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.2,0.0,0.0,1440,0.27
SG-Ter-Mer,corrected pool,v1_sgtm_000090,hist_sgtm_fixed/part_089_of_500/logs/v1_sgtm_000090_base.log,1,0.001,3600.0,OPTIMAL,18.12,13.74,0.0,18.0,1440,18.12
SG-Ter-Mer,corrected pool,v1_sgtm_000091,hist_sgtm_fixed/part_090_of_500/logs/v1_sgtm_000091_base.log,1,0.001,3600.0,OPTIMAL,22.66,17.57,0.0,22.66,1440,22.66
SG-Ter-Mer,corrected pool,v1_sgtm_000092,hist_sgtm_fixed/part_091_of_500/logs/v1_sgtm_000092_base.log,1,0.001,3600.0,OPTIMAL,0.96,0.65,0.006,0.0,1440,0.96
